Date,Open,High,Low,Close,Adj Close
2016-02-22,193.8699951171875,194.9499969482422,193.7899932861328,194.77999877929688,164.2108917236328
2016-02-23,194.0,194.32000732421875,192.17999267578125,192.32000732421875,162.13699340820312
2016-02-24,190.6300048828125,193.52999877929688,189.32000732421875,193.1999969482422,162.8788299560547
2016-02-25,193.72999572753906,195.5500030517578,192.8300018310547,195.5399932861328,164.85159301757812
2016-02-26,196.57000732421875,196.67999267578125,194.89999389648438,195.08999633789062,164.47222900390625
2016-02-29,195.11000061035156,196.22999572753906,193.3300018310547,193.55999755859375,163.1823272705078
2016-03-01,195.00999450683594,198.2100067138672,194.4499969482422,198.11000061035156,167.018310546875
2016-03-02,197.74000549316406,199.05999755859375,197.25,199.0,167.7685546875
2016-03-03,198.7899932861328,199.8000030517578,198.11000061035156,199.77999877929688,168.4261474609375
2016-03-04,200.00999450683594,201.35000610351562,199.02999877929688,200.42999267578125,168.97409057617188
2016-03-07,199.33999633789062,201.07000732421875,199.25,200.58999633789062,169.10903930664062
2016-03-08,199.32000732421875,199.9199981689453,198.2100067138672,198.39999389648438,167.26272583007812
2016-03-09,199.36000061035156,199.7899932861328,198.42999267578125,199.3800048828125,168.0889892578125
2016-03-10,199.9600067138672,201.07000732421875,197.3800048828125,199.5399932861328,168.22384643554688
2016-03-11,201.25999450683594,202.80999755859375,199.52000427246094,202.75999450683594,170.93846130371094
2016-03-14,202.16000366210938,203.0399932861328,201.77000427246094,202.5,170.71925354003906
2016-03-15,201.36000061035156,202.52999877929688,201.0500030517578,202.1699981689453,170.4410858154297
2016-03-16,201.60000610351562,203.82000732421875,201.5500030517578,203.33999633789062,171.4274139404297
2016-03-17,203.24000549316406,205.22999572753906,202.77000427246094,204.6300048828125,172.51499938964844
2016-03-18,204.1699981689453,204.77999877929688,203.8000030517578,204.3800048828125,173.1929473876953
2016-03-21,204.07000732421875,204.94000244140625,203.8000030517578,204.6699981689453,173.43861389160156
2016-03-22,203.75999450683594,205.22999572753906,203.57000732421875,204.55999755859375,173.345458984375
2016-03-23,204.11000061035156,204.3300018310547,203.00999450683594,203.2100067138672,172.20143127441406
2016-03-24,202.0,203.16000366210938,201.74000549316406,203.1199951171875,172.1251678466797
2016-03-28,203.61000061035156,203.86000061035156,202.7100067138672,203.24000549316406,172.22682189941406
2016-03-29,202.75999450683594,205.25,202.39999389648438,205.1199951171875,173.81997680664062
2016-03-30,206.3000030517578,206.8699951171875,205.58999633789062,206.02000427246094,174.58261108398438
2016-03-31,205.91000366210938,206.41000366210938,205.3300018310547,205.52000427246094,174.15895080566406
2016-04-01,204.35000610351562,207.13999938964844,203.97999572753906,206.9199981689453,175.34532165527344
2016-04-04,206.8300018310547,207.07000732421875,205.88999938964844,206.25,174.77760314941406
2016-04-05,204.6699981689453,206.25999450683594,203.88999938964844,204.19000244140625,173.0319366455078
2016-04-06,204.19000244140625,206.49000549316406,203.97999572753906,206.4199981689453,174.921630859375
2016-04-07,205.13999938964844,205.55999755859375,203.08999633789062,203.9499969482422,172.82855224609375
2016-04-08,205.33999633789062,205.85000610351562,203.8699951171875,204.5,173.29457092285156
2016-04-11,205.25,206.07000732421875,203.91000366210938,204.02000427246094,172.88783264160156
2016-04-12,204.22000122070312,206.25,203.6999969482422,205.9199981689453,174.49790954589844
2016-04-13,207.0,208.10000610351562,206.83999633789062,208.0,176.260498046875
2016-04-14,208.07000732421875,208.60000610351562,207.60000610351562,208.00999450683594,176.26901245117188
2016-04-15,208.00999450683594,208.1699981689453,207.39999389648438,207.77999877929688,176.0741424560547
2016-04-18,207.77999877929688,209.27999877929688,207.0,209.24000549316406,177.31130981445312
2016-04-19,209.74000549316406,210.1999969482422,208.94000244140625,209.89999389648438,177.87059020996094
2016-04-20,209.9499969482422,210.9199981689453,209.38999938964844,210.10000610351562,178.0400390625
2016-04-21,210.1199951171875,210.25,208.64999389648438,208.97000122070312,177.08245849609375
2016-04-22,208.5500030517578,209.2899932861328,207.91000366210938,208.97000122070312,177.08245849609375
2016-04-25,208.25999450683594,208.66000366210938,207.5399932861328,208.61000061035156,176.77748107910156
2016-04-26,209.0399932861328,209.52000427246094,208.36000061035156,208.9199981689453,177.0401611328125
2016-04-27,208.47000122070312,209.80999755859375,208.0500030517578,209.35000610351562,177.404541015625
2016-04-28,208.4600067138672,209.75999450683594,206.9600067138672,207.4499969482422,175.7944793701172
2016-04-29,206.72000122070312,207.1300048828125,205.02999877929688,206.3300018310547,174.8453826904297
2016-05-02,206.9199981689453,208.17999267578125,206.41000366210938,207.97000122070312,176.2350616455078
2016-05-03,206.52000427246094,206.8000030517578,205.27999877929688,206.16000366210938,174.70130920410156
2016-05-04,204.99000549316406,205.85000610351562,204.4199981689453,205.00999450683594,173.72677612304688
2016-05-05,205.55999755859375,205.97999572753906,204.47000122070312,204.97000122070312,173.6929473876953
2016-05-06,204.05999755859375,205.77000427246094,203.8800048828125,205.72000122070312,174.3284454345703
2016-05-09,205.57000732421875,206.39999389648438,205.36000061035156,205.88999938964844,174.47250366210938
2016-05-10,206.72000122070312,208.47000122070312,206.63999938964844,208.4499969482422,176.6417999267578
2016-05-11,207.91000366210938,208.5399932861328,206.5,206.5,174.98939514160156
2016-05-12,207.2899932861328,207.49000549316406,205.3699951171875,206.55999755859375,175.04025268554688
2016-05-13,206.2100067138672,206.86000061035156,204.3800048828125,204.75999450683594,173.5149383544922
2016-05-16,204.9600067138672,207.33999633789062,204.88999938964844,206.77999877929688,175.22669982910156
2016-05-17,206.4600067138672,206.8000030517578,204.22999572753906,204.85000610351562,173.59121704101562
2016-05-18,204.44000244140625,206.3000030517578,203.6300048828125,204.91000366210938,173.64207458496094
2016-05-19,204.05999755859375,204.5399932861328,202.77999877929688,204.1999969482422,173.04039001464844
2016-05-20,204.9199981689453,206.10000610351562,204.86000061035156,205.49000549316406,174.13348388671875
2016-05-23,205.50999450683594,205.83999633789062,204.99000549316406,205.2100067138672,173.89625549316406
2016-05-24,206.1699981689453,208.24000549316406,206.13999938964844,207.8699951171875,176.1503143310547
2016-05-25,208.6699981689453,209.77000427246094,207.8699951171875,209.27999877929688,177.34523010253906
2016-05-26,209.44000244140625,209.7100067138672,208.97000122070312,209.33999633789062,177.39605712890625
2016-05-27,209.52999877929688,210.25,209.47000122070312,210.24000549316406,178.15872192382812
2016-05-31,210.55999755859375,210.69000244140625,209.17999267578125,209.83999633789062,177.81976318359375
2016-06-01,209.1199951171875,210.47999572753906,208.88999938964844,210.27000427246094,178.18411254882812
2016-06-02,209.8000030517578,210.92999267578125,209.24000549316406,210.91000366210938,178.7264404296875
2016-06-03,210.25,210.69000244140625,208.86000061035156,210.27999877929688,178.19261169433594
2016-06-06,210.6999969482422,211.77000427246094,210.50999450683594,211.35000610351562,179.09938049316406
2016-06-07,211.52999877929688,212.33999633789062,211.5,211.67999267578125,179.37901306152344
2016-06-08,211.83999633789062,212.52000427246094,211.69000244140625,212.3699951171875,179.9636993408203
2016-06-09,211.50999450683594,212.22000122070312,211.19000244140625,212.0800018310547,179.71795654296875
2016-06-10,210.4600067138672,210.86000061035156,209.42999267578125,210.07000732421875,178.01461791992188
2016-06-13,209.36000061035156,210.3699951171875,208.35000610351562,208.4499969482422,176.6417999267578
2016-06-14,208.0,208.74000549316406,206.9199981689453,208.0399932861328,176.2943878173828
2016-06-15,208.0399932861328,209.36000061035156,207.52999877929688,207.75,176.04867553710938
2016-06-16,207.75,208.57000732421875,205.58999633789062,208.3699951171875,176.57403564453125
2016-06-17,207.1699981689453,207.1999969482422,205.75,206.52000427246094,175.9164581298828
2016-06-20,208.82000732421875,209.61000061035156,207.75,207.85000610351562,177.04937744140625
2016-06-21,208.3000030517578,208.9199981689453,207.77999877929688,208.44000244140625,177.55197143554688
2016-06-22,208.64999389648438,209.5,207.92999267578125,208.10000610351562,177.26235961914062
2016-06-23,209.80999755859375,210.8699951171875,209.27000427246094,210.80999755859375,179.57073974609375
2016-06-24,203.6300048828125,210.85000610351562,202.72000122070312,203.24000549316406,173.12249755859375
2016-06-27,201.58999633789062,201.60000610351562,198.64999389648438,199.60000610351562,170.02195739746094
2016-06-28,201.47999572753906,203.22999572753906,201.1199951171875,203.1999969482422,173.08843994140625
2016-06-29,204.83999633789062,206.92999267578125,204.72000122070312,206.66000366210938,176.0356903076172
2016-06-30,207.2100067138672,209.5399932861328,206.55999755859375,209.47999572753906,178.43780517578125
2016-07-01,209.47999572753906,210.49000549316406,209.2899932861328,209.9199981689453,178.81265258789062
2016-07-05,208.9499969482422,209.0800018310547,207.7100067138672,208.41000366210938,177.52639770507812
2016-07-06,207.8300018310547,209.8000030517578,207.05999755859375,209.66000366210938,178.5911407470703
2016-07-07,209.8699951171875,210.64999389648438,208.6300048828125,209.52999877929688,178.48048400878906
2016-07-08,211.0500030517578,212.94000244140625,210.77999877929688,212.64999389648438,181.13803100585938
2016-07-11,213.19000244140625,214.07000732421875,212.9499969482422,213.39999389648438,181.77694702148438
2016-07-12,214.52999877929688,215.3000030517578,213.42999267578125,214.9499969482422,183.0972137451172
2016-07-13,215.44000244140625,215.4499969482422,214.35000610351562,214.9199981689453,183.07171630859375
2016-07-14,216.39999389648438,216.6699981689453,215.66000366210938,216.1199951171875,184.09384155273438
2016-07-15,216.77999877929688,217.00999450683594,215.30999755859375,215.8300018310547,183.84681701660156
2016-07-18,215.97000122070312,216.60000610351562,215.6699981689453,216.41000366210938,184.3408660888672
2016-07-19,215.9199981689453,216.22999572753906,215.6300048828125,216.19000244140625,184.1535186767578
2016-07-20,216.19000244140625,217.3699951171875,216.19000244140625,217.08999633789062,184.9200897216797
2016-07-21,216.9600067138672,217.22000122070312,215.75,216.27000427246094,184.2216339111328
2016-07-22,216.41000366210938,217.3000030517578,216.10000610351562,217.24000549316406,185.04786682128906
2016-07-25,217.0,217.05999755859375,215.97000122070312,216.64999389648438,184.5453338623047
2016-07-26,216.52999877929688,217.1699981689453,215.75999450683594,216.75,184.6305389404297
2016-07-27,217.19000244140625,217.27000427246094,215.6199951171875,216.52000427246094,184.43460083007812
2016-07-28,216.2899932861328,217.11000061035156,215.75,216.77000427246094,184.6475830078125
2016-07-29,216.4600067138672,217.5399932861328,216.1300048828125,217.1199951171875,184.9457244873047
2016-08-01,217.19000244140625,217.64999389648438,216.41000366210938,216.94000244140625,184.79237365722656
2016-08-02,216.64999389648438,216.8300018310547,214.57000732421875,215.5500030517578,183.60833740234375
2016-08-03,215.47999572753906,216.25,215.1300048828125,216.17999267578125,184.14495849609375
2016-08-04,216.30999755859375,216.77999877929688,214.25,216.41000366210938,184.3408660888672
2016-08-05,216.41000366210938,218.22999572753906,216.41000366210938,218.17999267578125,185.8485870361328
2016-08-08,218.39999389648438,218.52000427246094,217.74000549316406,218.0500030517578,185.73785400390625
2016-08-09,218.1300048828125,218.75999450683594,217.8000030517578,218.17999267578125,185.8485870361328
2016-08-10,218.30999755859375,218.39999389648438,217.22999572753906,217.63999938964844,185.38865661621094
2016-08-11,218.25999450683594,218.94000244140625,217.9499969482422,218.64999389648438,186.24891662597656
2016-08-12,218.2899932861328,218.7100067138672,217.99000549316406,218.4600067138672,186.0871124267578
2016-08-15,218.88999938964844,219.5,218.8800048828125,219.08999633789062,186.62371826171875
2016-08-16,218.60000610351562,218.67999267578125,217.9600067138672,217.9600067138672,185.6611328125
2016-08-17,218.0,218.52999877929688,217.02000427246094,218.3699951171875,186.0104522705078
2016-08-18,218.33999633789062,218.89999389648438,218.2100067138672,218.86000061035156,186.42787170410156
2016-08-19,218.30999755859375,218.75,217.74000549316406,218.5399932861328,186.15524291992188
2016-08-22,218.25999450683594,218.8000030517578,217.8300018310547,218.52999877929688,186.14675903320312
2016-08-23,219.25,219.60000610351562,218.89999389648438,218.97000122070312,186.5215301513672
2016-08-24,218.8000030517578,218.91000366210938,217.36000061035156,217.85000610351562,185.56753540039062
2016-08-25,217.39999389648438,218.19000244140625,217.22000122070312,217.6999969482422,185.43972778320312
2016-08-26,217.9199981689453,219.1199951171875,216.25,217.2899932861328,185.09046936035156
2016-08-29,217.44000244140625,218.6699981689453,217.39999389648438,218.36000061035156,186.00193786621094
2016-08-30,218.25999450683594,218.58999633789062,217.35000610351562,218.0,185.69528198242188
2016-08-31,217.61000061035156,217.75,216.47000122070312,217.3800048828125,185.1671142578125
2016-09-01,217.3699951171875,217.72999572753906,216.02999877929688,217.38999938964844,185.1757049560547
2016-09-02,218.38999938964844,218.8699951171875,217.6999969482422,218.3699951171875,186.0104522705078
2016-09-06,218.6999969482422,219.1199951171875,217.86000061035156,219.02999877929688,186.57264709472656
2016-09-07,218.83999633789062,219.22000122070312,218.3000030517578,219.00999450683594,186.55560302734375
2016-09-08,218.6199951171875,218.94000244140625,218.14999389648438,218.50999450683594,186.12969970703125
2016-09-09,216.97000122070312,217.02999877929688,213.25,213.27999877929688,181.67471313476562
2016-09-12,212.38999938964844,216.80999755859375,212.30999755859375,216.33999633789062,184.28128051757812
2016-09-13,214.83999633789062,215.14999389648438,212.5,213.22999572753906,181.632080078125
2016-09-14,213.2899932861328,214.6999969482422,212.5,213.14999389648438,181.56398010253906
2016-09-15,212.9600067138672,215.72999572753906,212.75,215.27999877929688,183.37835693359375
2016-09-16,213.47999572753906,213.69000244140625,212.57000732421875,213.3699951171875,182.66949462890625
2016-09-19,214.1300048828125,214.8800048828125,213.02999877929688,213.41000366210938,182.7037353515625
2016-09-20,214.41000366210938,214.58999633789062,213.3800048828125,213.4199981689453,182.71231079101562
2016-09-21,214.24000549316406,216.02999877929688,213.44000244140625,215.82000732421875,184.7669677734375
2016-09-22,217.0,217.52999877929688,216.7100067138672,217.17999267578125,185.9312744140625
2016-09-23,216.72000122070312,216.8800048828125,215.8800048828125,215.99000549316406,184.91253662109375
2016-09-26,215.02000427246094,215.22999572753906,214.00999450683594,214.24000549316406,183.41427612304688
2016-09-27,214.0500030517578,215.67999267578125,213.6199951171875,215.57000732421875,184.55294799804688
2016-09-28,215.8300018310547,216.82000732421875,214.7100067138672,216.63999938964844,185.46896362304688
2016-09-29,216.39999389648438,216.8699951171875,214.0399932861328,214.67999267578125,183.79100036621094
2016-09-30,215.64999389648438,217.1199951171875,215.36000061035156,216.3000030517578,185.17791748046875
2016-10-03,215.82000732421875,216.0399932861328,215.0399932861328,215.77999877929688,184.7327423095703
2016-10-04,215.91000366210938,216.1699981689453,213.99000549316406,214.67999267578125,183.79100036621094
2016-10-05,215.41000366210938,216.1300048828125,215.3300018310547,215.6300048828125,184.6043243408203
2016-10-06,215.3699951171875,216.0399932861328,214.74000549316406,215.77999877929688,184.7327423095703
2016-10-07,216.10000610351562,216.3000030517578,214.19000244140625,215.0399932861328,184.09918212890625
2016-10-10,216.16000366210938,216.6999969482422,215.99000549316406,216.16000366210938,185.05809020996094
2016-10-11,215.66000366210938,215.74000549316406,212.5800018310547,213.42999267578125,182.7208251953125
2016-10-12,213.58999633789062,214.32000732421875,213.00999450683594,213.7100067138672,182.9605712890625
2016-10-13,212.16000366210938,213.58999633789062,211.2100067138672,213.00999450683594,182.3612823486328
2016-10-14,214.14999389648438,214.69000244140625,213.02999877929688,213.1199951171875,182.4554901123047
2016-10-17,213.08999633789062,213.38999938964844,212.1699981689453,212.3800048828125,181.82196044921875
2016-10-18,214.24000549316406,214.30999755859375,213.27000427246094,213.7100067138672,182.9605712890625
2016-10-19,214.02000427246094,214.63999938964844,213.60000610351562,214.27999877929688,183.44854736328125
2016-10-20,213.8699951171875,214.52999877929688,213.11000061035156,213.8800048828125,183.1061248779297
2016-10-21,213.8800048828125,214.0800018310547,212.75999450683594,213.97999572753906,183.19171142578125
2016-10-24,215.0,215.32000732421875,214.47999572753906,214.88999938964844,183.97080993652344
2016-10-25,214.67999267578125,214.97999572753906,213.97999572753906,214.1699981689453,183.35435485839844
2016-10-26,213.2100067138672,214.4199981689453,212.92999267578125,213.74000549316406,182.98622131347656
2016-10-27,214.5800018310547,214.6199951171875,213.0800018310547,213.1699981689453,182.498291015625
2016-10-28,213.13999938964844,213.92999267578125,211.7100067138672,212.5399932861328,181.95892333984375
2016-10-31,212.92999267578125,213.19000244140625,212.36000061035156,212.5500030517578,181.9674530029297
2016-11-01,212.92999267578125,212.99000549316406,209.60000610351562,211.00999450683594,180.64903259277344
2016-11-02,210.64999389648438,211.10000610351562,209.22999572753906,209.74000549316406,179.56175231933594
2016-11-03,209.99000549316406,210.24000549316406,208.4600067138672,208.77999877929688,178.73989868164062
2016-11-04,208.91000366210938,209.88999938964844,208.3800048828125,208.5500030517578,178.5430450439453
2016-11-07,208.5500030517578,213.19000244140625,208.5500030517578,213.14999389648438,182.48114013671875
2016-11-08,212.69000244140625,214.77000427246094,212.3800048828125,214.11000061035156,183.30299377441406
2016-11-09,212.3699951171875,217.10000610351562,212.33999633789062,216.3800048828125,185.24636840820312
2016-11-10,217.3000030517578,218.30999755859375,215.22000122070312,216.9199981689453,185.70867919921875
2016-11-11,216.0800018310547,216.6999969482422,215.32000732421875,216.4199981689453,185.28062438964844
2016-11-14,217.02999877929688,217.27000427246094,215.72000122070312,216.58999633789062,185.42617797851562
2016-11-15,217.0399932861328,218.27999877929688,216.8000030517578,218.27999877929688,186.87303161621094
2016-11-16,217.55999755859375,218.13999938964844,217.4199981689453,217.8699951171875,186.52197265625
2016-11-17,218.0500030517578,219.05999755859375,217.9199981689453,218.99000549316406,187.48086547851562
2016-11-18,219.07000732421875,219.27000427246094,218.2899932861328,218.5,187.06137084960938
2016-11-21,219.1699981689453,220.17999267578125,219.0,220.14999389648438,188.47398376464844
2016-11-22,220.50999450683594,220.7899932861328,219.72999572753906,220.5800018310547,188.84207153320312
2016-11-23,219.97999572753906,220.75999450683594,219.75,220.6999969482422,188.94479370117188
2016-11-25,221.10000610351562,221.55999755859375,221.00999450683594,221.52000427246094,189.64682006835938
2016-11-28,221.16000366210938,221.47999572753906,220.36000061035156,220.47999572753906,188.75650024414062
2016-11-29,220.52000427246094,221.44000244140625,220.1699981689453,220.91000366210938,189.12460327148438
2016-11-30,221.6300048828125,221.82000732421875,220.30999755859375,220.3800048828125,188.6708984375
2016-12-01,220.72999572753906,220.72999572753906,219.14999389648438,219.57000732421875,187.9774169921875
2016-12-02,219.6699981689453,220.25,219.25999450683594,219.67999267578125,188.07154846191406
2016-12-05,220.64999389648438,221.39999389648438,220.4199981689453,221.0,189.20164489746094
2016-12-06,221.22000122070312,221.74000549316406,220.66000366210938,221.6999969482422,189.8009490966797
2016-12-07,221.52000427246094,224.6699981689453,221.3800048828125,224.60000610351562,192.28369140625
2016-12-08,224.57000732421875,225.6999969482422,224.25999450683594,225.14999389648438,192.75448608398438
2016-12-09,225.41000366210938,226.52999877929688,225.3699951171875,226.50999450683594,193.91883850097656
2016-12-12,226.39999389648438,226.9600067138672,225.75999450683594,226.25,193.69625854492188
2016-12-13,227.02000427246094,228.33999633789062,227.0,227.75999450683594,194.98902893066406
2016-12-14,227.41000366210938,228.22999572753906,225.3699951171875,225.8800048828125,193.37950134277344
2016-12-15,226.16000366210938,227.80999755859375,225.88999938964844,226.80999755859375,194.17567443847656
2016-12-16,226.00999450683594,226.0800018310547,224.6699981689453,225.0399932861328,193.79591369628906
2016-12-19,225.25,226.02000427246094,225.0800018310547,225.52999877929688,194.21786499023438
2016-12-20,226.14999389648438,226.57000732421875,225.8800048828125,226.39999389648438,194.9670867919922
2016-12-21,226.25,226.4499969482422,225.77000427246094,225.77000427246094,194.42457580566406
2016-12-22,225.60000610351562,225.74000549316406,224.9199981689453,225.3800048828125,194.08868408203125
2016-12-23,225.42999267578125,225.72000122070312,225.2100067138672,225.7100067138672,194.37286376953125
2016-12-27,226.02000427246094,226.72999572753906,226.0,226.27000427246094,194.8551483154297
2016-12-28,226.57000732421875,226.58999633789062,224.27000427246094,224.39999389648438,193.24484252929688
2016-12-29,224.47999572753906,224.88999938964844,223.83999633789062,224.35000610351562,193.2017059326172
2016-12-30,224.72999572753906,224.8300018310547,222.72999572753906,223.52999877929688,192.49559020996094
2017-01-03,225.0399932861328,225.8300018310547,223.8800048828125,225.24000549316406,193.96815490722656
2017-01-04,225.6199951171875,226.75,225.61000061035156,226.5800018310547,195.1221160888672
2017-01-05,226.27000427246094,226.5800018310547,225.47999572753906,226.39999389648438,194.9670867919922
2017-01-06,226.52999877929688,227.75,225.89999389648438,227.2100067138672,195.66464233398438
2017-01-09,226.91000366210938,227.07000732421875,226.4199981689453,226.4600067138672,195.0187530517578
2017-01-10,226.47999572753906,227.4499969482422,226.00999450683594,226.4600067138672,195.0187530517578
2017-01-11,226.36000061035156,227.10000610351562,225.58999633789062,227.10000610351562,195.5699005126953
2017-01-12,226.5,226.75,224.9600067138672,226.52999877929688,195.07899475097656
2017-01-13,226.72999572753906,227.39999389648438,226.69000244140625,227.0500030517578,195.5269012451172
2017-01-17,226.30999755859375,226.77999877929688,225.8000030517578,226.25,194.83798217773438
2017-01-18,226.5399932861328,226.8000030517578,225.89999389648438,226.75,195.26853942871094
2017-01-19,226.83999633789062,227.0,225.41000366210938,225.91000366210938,194.5451202392578
2017-01-20,226.6999969482422,227.30999755859375,225.97000122070312,226.74000549316406,195.25987243652344
2017-01-23,226.74000549316406,226.80999755859375,225.27000427246094,226.14999389648438,194.7517852783203
2017-01-24,226.39999389648438,228.0800018310547,226.27000427246094,227.60000610351562,196.00050354003906
2017-01-25,228.6999969482422,229.57000732421875,228.50999450683594,229.57000732421875,197.6969451904297
2017-01-26,229.39999389648438,229.7100067138672,229.00999450683594,229.3300018310547,197.4902801513672
2017-01-27,229.4199981689453,229.58999633789062,228.75999450683594,228.97000122070312,197.18026733398438
2017-01-30,228.1699981689453,228.1999969482422,226.41000366210938,227.5500030517578,195.95741271972656
2017-01-31,226.97999572753906,227.60000610351562,226.32000732421875,227.52999877929688,195.94021606445312
2017-02-01,227.52999877929688,228.58999633789062,226.94000244140625,227.6199951171875,196.01773071289062
2017-02-02,227.6199951171875,228.10000610351562,226.82000732421875,227.77000427246094,196.14688110351562
2017-02-03,228.82000732421875,229.5500030517578,228.4600067138672,229.33999633789062,197.4989471435547
2017-02-06,228.8699951171875,229.3300018310547,228.5399932861328,228.92999267578125,197.1457977294922
2017-02-07,229.3800048828125,229.66000366210938,228.72000122070312,228.94000244140625,197.15443420410156
2017-02-08,228.94000244140625,229.38999938964844,228.30999755859375,229.24000549316406,197.4127960205078
2017-02-09,229.24000549316406,230.9499969482422,229.24000549316406,230.60000610351562,198.58396911621094
2017-02-10,231.0,231.77000427246094,230.6199951171875,231.50999450683594,199.36764526367188
2017-02-13,232.0800018310547,233.07000732421875,232.0500030517578,232.77000427246094,200.45263671875
2017-02-14,232.55999755859375,233.7100067138672,232.16000366210938,233.6999969482422,201.2535858154297
2017-02-15,233.4499969482422,235.13999938964844,233.38999938964844,234.9199981689453,202.30418395996094
2017-02-16,234.9499969482422,235.16000366210938,233.85000610351562,234.72000122070312,202.13198852539062
2017-02-17,233.9499969482422,235.08999633789062,233.92999267578125,235.08999633789062,202.45062255859375
2017-02-21,235.52000427246094,236.69000244140625,235.50999450683594,236.49000549316406,203.65623474121094
2017-02-22,236.02000427246094,236.5399932861328,235.8300018310547,236.27999877929688,203.47540283203125
2017-02-23,236.8800048828125,236.89999389648438,235.55999755859375,236.44000244140625,203.6131591796875
2017-02-24,235.4600067138672,236.7899932861328,235.41000366210938,236.74000549316406,203.87149047851562
2017-02-27,236.63999938964844,237.30999755859375,236.35000610351562,237.11000061035156,204.19012451171875
2017-02-28,236.6699981689453,236.9499969482422,236.02000427246094,236.47000122070312,203.63897705078125
2017-03-01,238.38999938964844,240.32000732421875,238.3699951171875,239.77999877929688,206.4894561767578
2017-03-02,239.55999755859375,239.57000732421875,238.2100067138672,238.27000427246094,205.1890869140625
2017-03-03,238.1699981689453,238.61000061035156,237.72999572753906,238.4199981689453,205.3182830810547
2017-03-06,237.5,238.1199951171875,237.00999450683594,237.7100067138672,204.70687866210938
2017-03-07,237.36000061035156,237.77000427246094,236.75999450683594,237.0,204.0954132080078
2017-03-08,237.33999633789062,237.63999938964844,236.39999389648438,236.55999755859375,203.71649169921875
2017-03-09,236.6999969482422,237.24000549316406,235.74000549316406,236.86000061035156,203.97483825683594
2017-03-10,237.97000122070312,238.02000427246094,236.58999633789062,237.69000244140625,204.6896209716797
2017-03-13,237.6199951171875,237.86000061035156,237.24000549316406,237.80999755859375,204.7930145263672
2017-03-14,237.17999267578125,237.24000549316406,236.19000244140625,236.89999389648438,204.00927734375
2017-03-15,237.55999755859375,239.44000244140625,237.2899932861328,238.9499969482422,205.774658203125
2017-03-16,239.11000061035156,239.1999969482422,238.10000610351562,238.47999572753906,205.36990356445312
